Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
0.0,12.0,7826.627460585091,1.8333334,0.0,0.0
0.0,12.0,10712.285070750013,1.8333334,0.0,0.0
0.0,12.0,10725.773766025102,1.8333334,0.0,0.0
0.0,12.0,7595.3024986174905,1.75,0.0,0.0
10.430668712920381,12.0,7827.462280796863,1.8333334,0.0,0.0
0.0,12.0,7827.462280796863,1.8333334,0.0,0.0
5.22024904130592,12.0,10709.013620307936,1.8333334,0.0,0.0
0.0,12.0,10709.013620307936,1.8333334,0.0,0.0
0.0,12.0,10726.346429629088,1.8333334,0.0,0.0
0.0,12.0,7886.842912869351,2.75,0.0,0.0
11.414367797594771,12.0,9442.61729075827,2.75,0.0,0.0
12.20694253961978,12.0,8607.074706668313,2.75,0.0,0.0
14.714531484511403,12.0,9899.955382348948,2.75,0.0,0.0
0.0,12.0,10297.358922881438,2.75,0.0,0.0
0.0,12.0,11751.852880394457,2.75,0.0,0.0
10.084197384769858,12.0,10507.289097239336,2.75,0.0,0.0
0.0,12.0,10842.95610349635,2.75,0.0,0.0
14.738949213591992,12.0,11240.748437205222,2.75,0.0,0.0
0.0,12.0,7595.253986584367,1.75,0.0,0.0
10.430668724876277,12.0,7828.089444139584,1.8333334,0.0,0.0
0.0,12.0,7828.089444139584,1.8333334,0.0,0.0
5.220249069936518,12.0,10705.701342098007,1.8333334,0.0,0.0
0.0,12.0,10705.701342098007,1.8333334,0.0,0.0
0.0,12.0,10725.620316717463,1.8333334,0.0,0.0
0.0,12.0,7885.506070256796,2.75,0.0,0.0
11.414367804088634,12.0,9447.009674591127,2.75,0.0,0.0
12.206942434501528,12.0,8601.949876446006,2.75,0.0,0.0
14.71453151124219,12.0,9890.961224221137,2.75,0.0,0.0
0.0,12.0,10295.891715168978,2.75,0.0,0.0
0.0,12.0,11751.836065775815,2.75,0.0,0.0
10.084197495107691,12.0,10506.6181063352,2.75,0.0,0.0
0.0,12.0,10843.06096970197,2.75,0.0,0.0
14.73894915476139,12.0,11228.766700990198,2.75,0.0,0.0
0.0,12.0,7592.7893559431905,1.75,0.0,0.0
10.43066873637538,12.0,7826.590285409208,1.8333334,0.0,0.0
0.0,12.0,7826.590285409208,1.8333334,0.0,0.0
